@timestamp,message,event.action,event.button_name,event.customer_id,event.api_endpoint,event.status,event.response_time,hit_time_gmt,post_visid_high,post_visid_low,visit_num,page_name,page_url,event_list,events,evar1,prop1,prop2,time_spent
2024-05-18 09:00:00+00:00,Agent agent02 viewed plan features for customer 10191.,api_call,,10191,/api/plans & perks/perks/redeem/45717,success,441,2024-05-18 08:59:23+00:00,1082401347,9061081663,3,Plan Features,/plans & perks/Plan-Features/10191,,,agent04,Plans & Perks,Plan Features,101
2024-05-18 09:00:00+00:00,Agent agent17 configured device for customer 10192.,api_call,,10192,/api/device/replacement/request/51183,failed,265,2024-05-18 08:59:28+00:00,4195338677,2409809012,2,Network Usage History,/network/Network-Usage-History/10192,,,agent04,Network,Network Usage History,103
2024-05-18 09:00:00+00:00,Agent agent11 fetched invoice for customer 10193.,api_call,,10193,/api/billing/scheduleautopay/14254,failed,59,2024-05-18 08:59:58+00:00,6032322632,8401028247,2,Network Usage History,/network/Network-Usage-History/10193,,,agent15,Network,Network Usage History,102
2024-05-18 09:00:00+00:00,Agent agent07 filed device claim for customer 10194.,api_call,filed_device_claim,10194,/api/device/reset/57333,failed,473,2024-05-18 08:59:43+00:00,3871771744,6005854044,3,Invoice Details,/billing/Invoice-Details/10194,1,event1,agent02,Billing,Invoice Details,105
2024-05-18 09:00:00+00:00,Agent agent04 ran network diagnostics for customer 10195.,api_call,ran_network_diagnostics,10195,/api/network/optimize/71279,failed,240,2024-05-18 08:59:04+00:00,2921923374,2633074926,1,Eligibility Check,/upgrades/Eligibility-Check/10195,,,agent14,Upgrades,Eligibility Check,249
2024-05-18 09:00:00+00:00,Agent agent06 reset password for customer 10196.,api_call,reset_password,10196,/api/account/update/email/82817,success,50,2024-05-18 08:59:00+00:00,1776007046,1746358269,2,Redeem Perks,/plans & perks/Redeem-Perks/10196,,,agent04,Plans & Perks,Redeem Perks,265
2024-05-18 09:00:00+00:00,Agent agent07 checked upgrade eligibility for customer 10197.,api_call,,10197,/api/upgrades/upgrade/plan/44002,failed,115,2024-05-18 08:59:18+00:00,5815511337,4209471382,4,Redeem Perks,/plans & perks/Redeem-Perks/10197,1,event4,agent13,Plans & Perks,Redeem Perks,179
2024-05-18 09:00:00+00:00,Agent agent02 compared plans for customer 10198.,api_call,,10198,/api/plans & perks/plans/features/26231,failed,80,2024-05-18 08:59:20+00:00,8133056624,9150402717,1,Compare Plans,/plans & perks/Compare-Plans/10198,,,agent18,Plans & Perks,Compare Plans,258
2024-05-18 09:00:00+00:00,Agent agent11 reported outage for customer 10199.,api_call,reported_outage,10199,/api/network/outage/report/57003,failed,133,2024-05-18 08:59:54+00:00,8819789669,1042552767,4,Network Diagnostics,/network/Network-Diagnostics/10199,1,event5,agent02,Network,Network Diagnostics,114
2024-05-18 09:00:00+00:00,Agent agent07 completed upgrade for customer 10200.,api_call,completed_upgrade,10200,/api/upgrades/upgrade/plan/79821,success,271,2024-05-18 08:59:43+00:00,1967874828,9061628186,3,Device Details,/device/Device-Details/10200,1,event8,agent11,Device,Device Details,227
2024-05-18 09:00:00+00:00,Agent agent09 scheduled autopay for customer 10201.,api_call,scheduled_autopay,10201,/api/billing/downloadstatements/28671,failed,95,2024-05-18 08:59:42+00:00,2664928851,5533972042,3,Payment Options,/billing/Payment-Options/10201,,,agent01,Billing,Payment Options,79
2024-05-18 09:00:00+00:00,Agent agent01 filed device claim for customer 10202.,api_call,filed_device_claim,10202,/api/device/fileclaim/43952,success,343,2024-05-18 08:59:57+00:00,8485676507,8635333259,2,Speed Test Results,/network/Speed-Test-Results/10202,1,event10,agent06,Network,Speed Test Results,211
2024-05-18 09:00:00+00:00,Agent agent19 updated security settings for customer 10203.,api_call,,10203,/api/account/update/language/68018,failed,288,2024-05-18 08:59:22+00:00,9363947731,1041862976,5,Compare Plans,/plans & perks/Compare-Plans/10203,,,agent01,Plans & Perks,Compare Plans,257
2024-05-18 09:00:00+00:00,Agent agent19 completed upgrade for customer 10204.,api_call,completed_upgrade,10204,/api/upgrades/upgrade/plan/32779,failed,314,2024-05-18 08:59:54+00:00,9506029967,5956736093,5,Device Usage,/device/Device-Usage/10204,,,agent09,Device,Device Usage,262
2024-05-18 09:00:00+00:00,Agent agent09 troubleshot signal for customer 10205.,api_call,,10205,/api/network/optimize/37958,failed,500,2024-05-18 08:59:58+00:00,6663567283,6528576452,3,Eligibility Check,/upgrades/Eligibility-Check/10205,,,agent05,Upgrades,Eligibility Check,80
2024-05-18 09:00:00+00:00,Agent agent09 ran speed test for customer 10206.,api_call,ran_speed_test,10206,/api/network/issueresolved/88577,failed,125,2024-05-18 08:59:40+00:00,9523286228,3106593425,4,Device Reset,/device/Device-Reset/10206,1,event8,agent09,Device,Device Reset,212
2024-05-18 09:00:00+00:00,Agent agent15 viewed plan features for customer 10207.,api_call,,10207,/api/plans & perks/plans/features/50983,success,201,2024-05-18 08:59:53+00:00,9679588532,7021122973,1,Compare Plans,/plans & perks/Compare-Plans/10207,1,event10,agent06,Plans & Perks,Compare Plans,152
2024-05-18 09:00:00+00:00,Agent agent06 viewed plan features for customer 10208.,api_call,,10208,/api/plans & perks/plans/features/85516,failed,428,2024-05-18 08:59:39+00:00,5549446922,8441206303,3,Plan Features,/plans & perks/Plan-Features/10208,,,agent17,Plans & Perks,Plan Features,41
2024-05-18 09:00:00+00:00,Agent agent02 completed upgrade for customer 10209.,api_call,completed_upgrade,10209,/api/upgrades/upgrade/plan/36407,failed,227,2024-05-18 08:59:49+00:00,4593521921,9337705375,1,Account Security,/account/Account-Security/10209,1,event1,agent07,Account,Account Security,43
2024-05-18 09:00:00+00:00,Agent agent07 updated Wi-Fi password for customer 10210.,api_call,updated_Wi-Fi_password,10210,/api/network/diagnostics/64510,success,186,2024-05-18 08:59:17+00:00,2261377172,7580494765,3,Device Replacement Options,/account/Device-Replacement-Options/10210,,,agent13,Account,Device Replacement Options,225
2024-05-18 09:00:00+00:00,Agent agent14 checked upgrade eligibility for customer 10211.,api_call,,10211,/api/upgrades/upgrade/plan/41056,failed,222,2024-05-18 08:59:10+00:00,1591358013,6360093551,5,Troubleshooting Guide,/device/Troubleshooting-Guide/10211,1,event6,agent02,Device,Troubleshooting Guide,187
2024-05-18 09:00:00+00:00,Agent agent19 viewed plan features for customer 10212.,api_call,,10212,/api/plans & perks/plans/features/89294,failed,321,2024-05-18 08:59:41+00:00,9280653784,9022621162,1,Upgrade Plan,/upgrades/Upgrade-Plan/10212,1,event2,agent11,Upgrades,Upgrade Plan,54
2024-05-18 09:00:00+00:00,Agent agent10 checked upgrade eligibility for customer 10213.,api_call,,10213,/api/upgrades/upgrade/checkEligibility/53723,failed,106,2024-05-18 08:59:37+00:00,3340051742,8369770580,2,Device Details,/device/Device-Details/10213,1,event9,agent05,Device,Device Details,41
2024-05-18 09:00:00+00:00,Agent agent15 processed payment for customer 10214.,api_call,processed_payment,10214,/api/billing/invoices/92645,failed,159,2024-05-18 08:59:41+00:00,6986544900,2803034267,3,Device Compatibility List,/device/Device-Compatibility-List/10214,1,event7,agent19,Device,Device Compatibility List,236
2024-05-18 09:00:00+00:00,Agent agent10 initiated upgrade for customer 10215.,api_call,initiated_upgrade,10215,/api/upgrades/upgrade/checkEligibility/75052,failed,440,2024-05-18 08:59:09+00:00,6020106584,8437918922,5,Redeem Perks,/plans & perks/Redeem-Perks/10215,1,event8,agent15,Plans & Perks,Redeem Perks,207
2024-05-18 09:00:00+00:00,Agent agent10 requested device replacement for customer 10216.,api_call,requested_device_replacement,10216,/api/device/fileclaim/12144,success,338,2024-05-18 08:59:59+00:00,7228504662,3632267784,1,Troubleshooting Guide,/device/Troubleshooting-Guide/10216,,,agent19,Device,Troubleshooting Guide,85
2024-05-18 09:00:00+00:00,Agent agent12 viewed plan features for customer 10217.,api_call,,10217,/api/plans & perks/perks/redeem/80853,failed,121,2024-05-18 08:59:44+00:00,7096183809,8537943375,2,Customer Dashboard,/billing/Customer-Dashboard/10217,1,event4,agent01,Billing,Customer Dashboard,46
2024-05-18 09:00:00+00:00,Agent agent05 closed account for customer 10218.,api_call,,10218,/api/account/update/language/72513,failed,130,2024-05-18 08:59:19+00:00,9265233436,4155035589,5,Device Replacement Options,/account/Device-Replacement-Options/10218,1,event8,agent17,Account,Device Replacement Options,30
2024-05-18 09:00:00+00:00,Agent agent03 closed account for customer 10219.,api_call,,10219,/api/account/update/security/63360,failed,67,2024-05-18 08:59:19+00:00,1541006528,8490821017,1,Redeem Perks,/plans & perks/Redeem-Perks/10219,1,event4,agent11,Plans & Perks,Redeem Perks,155
2024-05-18 09:00:00+00:00,Agent agent06 ran speed test for customer 10220.,api_call,ran_speed_test,10220,/api/network/update/wifi-password/37486,failed,432,2024-05-18 08:59:09+00:00,9187543455,9823903977,3,Device Details,/device/Device-Details/10220,1,event2,agent02,Device,Device Details,232
2024-05-18 09:00:00+00:00,Agent agent10 adjusted QoS settings for customer 10221.,api_call,adjusted_QoS_settings,10221,/api/network/update/wifi-password/96485,failed,242,2024-05-18 08:59:54+00:00,5093929798,6735373540,3,Notification Settings,/account/Notification-Settings/10221,,,agent11,Account,Notification Settings,179
2024-05-18 09:00:00+00:00,Agent agent09 updated Wi-Fi password for customer 10222.,api_call,updated_Wi-Fi_password,10222,/api/network/optimize/82635,failed,340,2024-05-18 08:59:00+00:00,3590101611,7575729951,2,Phone Upgrade Options,/device/Phone-Upgrade-Options/10222,,,agent04,Device,Phone Upgrade Options,177
2024-05-18 09:00:00+00:00,Agent agent02 closed account for customer 10223.,api_call,,10223,/api/account/activate/69747,failed,172,2024-05-18 08:59:19+00:00,4298775368,5389954560,2,Redeem Perks,/plans & perks/Redeem-Perks/10223,,,agent13,Plans & Perks,Redeem Perks,223
2024-05-18 09:00:00+00:00,Agent agent16 reset password for customer 10224.,api_call,reset_password,10224,/api/account/addnote/33474,failed,462,2024-05-18 08:59:50+00:00,1251251552,8333534711,5,Account Closure,/account/Account-Closure/10224,,,agent13,Account,Account Closure,229
2024-05-18 09:00:00+00:00,Agent agent20 optimized network settings for customer 10225.,api_call,optimized_network_settings,10225,/api/network/outage/report/76850,failed,485,2024-05-18 08:59:11+00:00,5349515427,3322816356,5,Notification Settings,/account/Notification-Settings/10225,1,event6,agent03,Account,Notification Settings,180
2024-05-18 09:00:00+00:00,Agent agent20 compared plans for customer 10226.,api_call,,10226,/api/plans & perks/plans/compare/79111,failed,91,2024-05-18 08:59:01+00:00,7456724873,4937694571,4,Troubleshooting Guide,/device/Troubleshooting-Guide/10226,1,event9,agent17,Device,Troubleshooting Guide,80
2024-05-18 09:00:00+00:00,Agent agent20 fetched invoice for customer 10227.,api_call,,10227,/api/billing/refund/49855,success,277,2024-05-18 08:59:59+00:00,2766659921,2918271881,1,Compare Plans,/plans & perks/Compare-Plans/10227,,,agent08,Plans & Perks,Compare Plans,150
2024-05-18 09:00:00+00:00,Agent agent04 upgraded device for customer 10228.,api_call,upgraded_device,10228,/api/device/checkcompatibility/85996,failed,253,2024-05-18 08:59:44+00:00,7894421571,9091512633,5,Account Security,/account/Account-Security/10228,,,agent08,Account,Account Security,59
2024-05-18 09:00:00+00:00,Agent agent03 downloaded billing statements for customer 10229.,api_call,downloaded_billing_statements,10229,/api/billing/payment/55544,failed,478,2024-05-18 08:59:03+00:00,7120004844,8945526900,1,Account Security,/account/Account-Security/10229,,,agent14,Account,Account Security,79
2024-05-18 09:00:00+00:00,Agent agent04 requested device replacement for customer 10230.,api_call,requested_device_replacement,10230,/api/device/replacement/request/27853,failed,300,2024-05-18 08:59:23+00:00,6051776850,7479108447,4,Compare Plans,/plans & perks/Compare-Plans/10230,1,event4,agent18,Plans & Perks,Compare Plans,205
2024-05-18 09:00:00+00:00,Agent agent06 checked network status for customer 10231.,api_call,,10231,/api/network/outage/status/26696,success,118,2024-05-18 08:59:38+00:00,9881136191,9634655605,5,International Roaming Charges,/billing/International-Roaming-Charges/10231,1,event3,agent03,Billing,International Roaming Charges,60
2024-05-18 09:00:00+00:00,Agent agent15 viewed plan features for customer 10232.,api_call,,10232,/api/plans & perks/plans/features/56424,failed,193,2024-05-18 08:59:08+00:00,7283916757,3667702506,3,Device Details,/device/Device-Details/10232,1,event4,agent17,Device,Device Details,217
2024-05-18 09:00:00+00:00,Agent agent04 downloaded billing statements for customer 10233.,api_call,downloaded_billing_statements,10233,/api/billing/scheduleautopay/96092,failed,235,2024-05-18 08:59:12+00:00,8496541265,6671457311,5,Eligibility Check,/upgrades/Eligibility-Check/10233,,,agent01,Upgrades,Eligibility Check,188
2024-05-18 09:00:00+00:00,Agent agent01 downloaded billing statements for customer 10234.,api_call,downloaded_billing_statements,10234,/api/billing/payment/history/download/90938,failed,218,2024-05-18 08:59:24+00:00,7279262962,1028244829,4,Account Closure,/account/Account-Closure/10234,1,event9,agent18,Account,Account Closure,195
2024-05-18 09:00:00+00:00,Agent agent20 viewed plan features for customer 10235.,api_call,,10235,/api/plans & perks/perks/redeem/18010,failed,397,2024-05-18 08:59:36+00:00,9061868154,6981570324,1,Account Security,/account/Account-Security/10235,,,agent09,Account,Account Security,265
2024-05-18 09:00:00+00:00,Agent agent09 completed upgrade for customer 10236.,api_call,completed_upgrade,10236,/api/upgrades/upgrade/plan/79787,failed,301,2024-05-18 08:59:43+00:00,5517091302,7887242755,1,Account Security,/account/Account-Security/10236,,,agent05,Account,Account Security,221
2024-05-18 09:00:00+00:00,Agent agent05 optimized network settings for customer 10237.,api_call,optimized_network_settings,10237,/api/network/outage/report/84071,success,439,2024-05-18 08:59:51+00:00,9235555415,1445494563,3,Network Troubleshooting Tips,/network/Network-Troubleshooting-Tips/10237,,,agent10,Network,Network Troubleshooting Tips,173
2024-05-18 09:00:00+00:00,Agent agent07 troubleshot signal for customer 10238.,api_call,,10238,/api/network/updateqos/29553,failed,118,2024-05-18 08:59:43+00:00,4066478309,5607407766,3,Update Contact Information,/account/Update-Contact-Information/10238,1,event7,agent09,Account,Update Contact Information,215
2024-05-18 09:00:00+00:00,Agent agent07 updated security settings for customer 10239.,api_call,,10239,/api/account/update/profile/98103,failed,189,2024-05-18 08:59:30+00:00,8685689721,1323800715,1,Eligibility Check,/upgrades/Eligibility-Check/10239,1,event8,agent10,Upgrades,Eligibility Check,107
2024-05-18 09:00:00+00:00,Agent agent19 completed upgrade for customer 10240.,api_call,completed_upgrade,10240,/api/upgrades/upgrade/plan/93948,failed,184,2024-05-18 08:59:48+00:00,1790962787,8214969209,3,Eligibility Check,/upgrades/Eligibility-Check/10240,1,event9,agent17,Upgrades,Eligibility Check,202
2024-05-18 09:00:00+00:00,Agent agent15 fetched invoice for customer 10241.,api_call,,10241,/api/billing/scheduleautopay/98751,failed,271,2024-05-18 08:59:19+00:00,3272162997,8355687160,3,Dispute Charge,/billing/Dispute-Charge/10241,1,event7,agent06,Billing,Dispute Charge,270
2024-05-18 09:00:00+00:00,Agent agent05 viewed plan features for customer 10242.,api_call,,10242,/api/plans & perks/plans/compare/55700,failed,187,2024-05-18 08:59:20+00:00,8104742407,8099646587,2,Device Reset,/device/Device-Reset/10242,,,agent06,Device,Device Reset,287
2024-05-18 09:00:00+00:00,Agent agent03 completed upgrade for customer 10243.,api_call,completed_upgrade,10243,/api/upgrades/upgrade/checkEligibility/55584,failed,195,2024-05-18 08:59:48+00:00,2931966186,3045894793,1,Upgrade Plan,/upgrades/Upgrade-Plan/10243,1,event3,agent04,Upgrades,Upgrade Plan,64
2024-05-18 09:00:00+00:00,Agent agent16 processed refund for customer 10244.,api_call,processed_refund,10244,/api/billing/add/paymentmethod/10466,success,172,2024-05-18 08:59:35+00:00,5786930268,5955673490,4,Network Usage History,/network/Network-Usage-History/10244,,,agent15,Network,Network Usage History,165
2024-05-18 09:00:00+00:00,Agent agent15 compared plans for customer 10245.,api_call,,10245,/api/plans & perks/plans/compare/50998,failed,130,2024-05-18 08:59:37+00:00,6947257035,6636547898,5,Account Security,/account/Account-Security/10245,1,event7,agent14,Account,Account Security,140
2024-05-18 09:00:00+00:00,Agent agent15 reset device for customer 10246.,api_call,reset_device,10246,/api/device/activate/45377,failed,288,2024-05-18 08:59:40+00:00,9812487393,5742046363,2,Network Usage History,/network/Network-Usage-History/10246,1,event10,agent19,Network,Network Usage History,141
2024-05-18 09:00:00+00:00,Agent agent03 adjusted QoS settings for customer 10247.,api_call,adjusted_QoS_settings,10247,/api/network/issueresolved/52508,failed,317,2024-05-18 08:59:49+00:00,9214084186,9666079932,3,Redeem Perks,/plans & perks/Redeem-Perks/10247,,,agent04,Plans & Perks,Redeem Perks,164
2024-05-18 09:00:00+00:00,Agent agent02 completed upgrade for customer 10248.,api_call,completed_upgrade,10248,/api/upgrades/upgrade/checkEligibility/20712,success,165,2024-05-18 08:59:09+00:00,3916394818,7784668676,1,Phone Upgrade Options,/device/Phone-Upgrade-Options/10248,,,agent02,Device,Phone Upgrade Options,226
2024-05-18 09:00:00+00:00,Agent agent14 updated data limit for customer 10249.,api_call,,10249,/api/device/reboot/76435,failed,340,2024-05-18 08:59:23+00:00,5704048433,2586234284,2,Device Compatibility List,/device/Device-Compatibility-List/10249,,,agent17,Device,Device Compatibility List,285
2024-05-18 09:00:00+00:00,Agent agent05 viewed plan features for customer 10250.,api_call,,10250,/api/plans & perks/perks/redeem/19682,failed,383,2024-05-18 08:59:28+00:00,9661083170,5054184474,2,Device Details,/device/Device-Details/10250,,,agent07,Device,Device Details,62
2024-05-18 09:00:00+00:00,Agent agent06 viewed troubleshooting guide for customer 10251.,api_call,,10251,/api/network/outage/report/98111,success,461,2024-05-18 08:59:17+00:00,4775732893,4814550776,5,Invoice Details,/billing/Invoice-Details/10251,1,event10,agent15,Billing,Invoice Details,77
2024-05-18 09:00:00+00:00,Agent agent02 requested device replacement for customer 10252.,api_call,requested_device_replacement,10252,/api/device/reboot/63662,success,230,2024-05-18 08:59:46+00:00,6639260040,4816419276,5,Eligibility Check,/upgrades/Eligibility-Check/10252,1,event9,agent15,Upgrades,Eligibility Check,191
2024-05-18 09:00:00+00:00,Agent agent17 initiated upgrade for customer 10253.,api_call,initiated_upgrade,10253,/api/upgrades/upgrade/checkEligibility/18661,failed,215,2024-05-18 08:59:21+00:00,6954746699,5634629651,1,Device Compatibility List,/device/Device-Compatibility-List/10253,,,agent13,Device,Device Compatibility List,185
2024-05-18 09:00:00+00:00,Agent agent05 rebooted device for customer 10254.,api_call,rebooted_device,10254,/api/device/checkcompatibility/51963,failed,92,2024-05-18 08:59:27+00:00,4379683879,3584984141,2,Upgrade Device,/upgrades/Upgrade-Device/10254,1,event3,agent20,Upgrades,Upgrade Device,199
2024-05-18 09:00:00+00:00,Agent agent18 resolved network issue for customer 10255.,api_call,resolved_network_issue,10255,/api/network/updateqos/96669,failed,333,2024-05-18 08:59:12+00:00,6065827793,4756215358,4,Compare Plans,/plans & perks/Compare-Plans/10255,1,event2,agent15,Plans & Perks,Compare Plans,259
2024-05-18 09:00:00+00:00,Agent agent04 viewed plan features for customer 10256.,api_call,,10256,/api/plans & perks/plans/features/38213,failed,374,2024-05-18 08:59:16+00:00,7048247576,2522108586,5,Eligibility Check,/upgrades/Eligibility-Check/10256,,,agent12,Upgrades,Eligibility Check,154
2024-05-18 09:00:00+00:00,Agent agent01 scheduled autopay for customer 10257.,api_call,scheduled_autopay,10257,/api/billing/scheduleautopay/96787,failed,301,2024-05-18 08:59:45+00:00,7946351071,4307748152,1,Eligibility Check,/upgrades/Eligibility-Check/10257,1,event2,agent09,Upgrades,Eligibility Check,70
2024-05-18 09:00:00+00:00,Agent agent05 upgraded device for customer 10258.,api_call,upgraded_device,10258,/api/device/fileclaim/80349,failed,69,2024-05-18 08:59:19+00:00,7176512703,2073217063,1,Notification Settings,/account/Notification-Settings/10258,1,event2,agent07,Account,Notification Settings,45
2024-05-18 09:00:00+00:00,Agent agent05 upgraded device for customer 10259.,api_call,upgraded_device,10259,/api/device/configure/30040,failed,144,2024-05-18 08:59:23+00:00,7485159548,5130217625,3,Account Closure,/account/Account-Closure/10259,1,event10,agent05,Account,Account Closure,158
2024-05-18 09:00:00+00:00,Agent agent07 updated language for customer 10260.,api_call,,10260,/api/account/updatesecurityquestions/67464,failed,297,2024-05-18 08:59:39+00:00,1283562955,7301528773,4,Redeem Perks,/plans & perks/Redeem-Perks/10260,,,agent15,Plans & Perks,Redeem Perks,45
2024-05-18 09:00:00+00:00,Agent agent11 updated Wi-Fi password for customer 10261.,api_call,updated_Wi-Fi_password,10261,/api/network/troubleshoot/signal/83195,failed,392,2024-05-18 08:59:21+00:00,9522363620,5062809714,3,Device Replacement Options,/account/Device-Replacement-Options/10261,1,event7,agent17,Account,Device Replacement Options,110
2024-05-18 09:00:00+00:00,Agent agent11 viewed plan features for customer 10262.,api_call,,10262,/api/plans & perks/plans/features/40624,failed,462,2024-05-18 08:59:58+00:00,9767180868,8797071093,3,Device Compatibility List,/device/Device-Compatibility-List/10262,,,agent18,Device,Device Compatibility List,193
2024-05-18 09:00:00+00:00,Agent agent09 updated billing address for customer 10263.,api_call,updated_billing_address,10263,/api/billing/payment/17662,success,123,2024-05-18 08:59:49+00:00,9033440938,7911883096,3,Device Compatibility List,/device/Device-Compatibility-List/10263,,,agent14,Device,Device Compatibility List,183
2024-05-18 09:00:00+00:00,Agent agent01 downloaded payment history for customer 10264.,api_call,downloaded_payment_history,10264,/api/billing/downloadstatements/46283,failed,104,2024-05-18 08:59:47+00:00,3553541024,4497440358,5,Dispute Charge,/billing/Dispute-Charge/10264,1,event4,agent19,Billing,Dispute Charge,142
2024-05-18 09:00:00+00:00,Agent agent16 activated device for customer 10265.,api_call,activated_device,10265,/api/device/update/datalimit/12077,failed,206,2024-05-18 08:59:48+00:00,2118301978,6293598233,4,International Roaming Charges,/billing/International-Roaming-Charges/10265,1,event7,agent04,Billing,International Roaming Charges,115
2024-05-18 09:00:00+00:00,Agent agent14 viewed plan features for customer 10266.,api_call,,10266,/api/plans & perks/plans/compare/55373,failed,401,2024-05-18 08:59:04+00:00,3674131477,9165549528,4,Update Contact Information,/account/Update-Contact-Information/10266,,,agent10,Account,Update Contact Information,277
2024-05-18 09:00:00+00:00,Agent agent11 viewed plan features for customer 10267.,api_call,,10267,/api/plans & perks/plans/features/98327,failed,304,2024-05-18 08:59:50+00:00,9189883391,9748711207,2,Notification Settings,/account/Notification-Settings/10267,1,event4,agent08,Account,Notification Settings,69
2024-05-18 09:00:00+00:00,Agent agent13 compared plans for customer 10268.,api_call,,10268,/api/plans & perks/perks/redeem/24937,failed,477,2024-05-18 08:59:54+00:00,8342298250,4299340403,4,Device Details,/device/Device-Details/10268,,,agent05,Device,Device Details,196
2024-05-18 09:00:00+00:00,Agent agent18 initiated upgrade for customer 10269.,api_call,initiated_upgrade,10269,/api/upgrades/upgrade/plan/62314,failed,307,2024-05-18 08:59:02+00:00,3759788602,4441755031,1,Redeem Perks,/plans & perks/Redeem-Perks/10269,1,event9,agent20,Plans & Perks,Redeem Perks,219
2024-05-18 09:00:00+00:00,Agent agent16 closed account for customer 10270.,api_call,,10270,/api/account/update/security/92482,failed,139,2024-05-18 08:59:39+00:00,9966476909,9621569917,1,Device Replacement Options,/account/Device-Replacement-Options/10270,1,event9,agent13,Account,Device Replacement Options,102
2024-05-18 09:00:00+00:00,Agent agent16 updated billing address for customer 10271.,api_call,updated_billing_address,10271,/api/billing/update/address/55055,failed,73,2024-05-18 08:59:47+00:00,1707321132,7212912010,2,Speed Test Results,/network/Speed-Test-Results/10271,,,agent03,Network,Speed Test Results,164
2024-05-18 09:00:00+00:00,Agent agent07 updated security questions for customer 10272.,api_call,,10272,/api/account/update/notifications/49873,failed,280,2024-05-18 08:59:30+00:00,2807539624,9460851958,1,Compare Plans,/plans & perks/Compare-Plans/10272,1,event4,agent16,Plans & Perks,Compare Plans,155
2024-05-18 09:00:00+00:00,Agent agent05 processed payment for customer 10273.,api_call,processed_payment,10273,/api/billing/payment/82395,failed,255,2024-05-18 08:59:23+00:00,6076914269,2847410209,5,Account Closure,/account/Account-Closure/10273,1,event2,agent13,Account,Account Closure,227
2024-05-18 09:00:00+00:00,Agent agent03 ran network diagnostics for customer 10274.,api_call,ran_network_diagnostics,10274,/api/network/optimize/13488,failed,271,2024-05-18 08:59:50+00:00,4899063427,2392621295,3,Account Security,/account/Account-Security/10274,1,event3,agent08,Account,Account Security,244
2024-05-18 09:00:00+00:00,Agent agent02 adjusted QoS settings for customer 10275.,api_call,adjusted_QoS_settings,10275,/api/network/diagnostics/90523,failed,221,2024-05-18 08:59:26+00:00,6110071292,2588748779,4,Plan Features,/plans & perks/Plan-Features/10275,1,event5,agent09,Plans & Perks,Plan Features,84
2024-05-18 09:00:00+00:00,Agent agent05 removed payment method for customer 10276.,api_call,removed_payment_method,10276,/api/billing/refund/56631,failed,421,2024-05-18 08:59:13+00:00,4807293462,5294428143,1,Firmware Update,/device/Firmware-Update/10276,1,event10,agent07,Device,Firmware Update,182
2024-05-18 09:00:00+00:00,Agent agent19 initiated upgrade for customer 10277.,api_call,initiated_upgrade,10277,/api/upgrades/upgrade/plan/35178,failed,156,2024-05-18 08:59:53+00:00,8037473769,1926553131,2,Dispute Charge,/billing/Dispute-Charge/10277,1,event4,agent06,Billing,Dispute Charge,53
2024-05-18 09:00:00+00:00,Agent agent09 activated international calling for customer 10278.,api_call,activated_international_calling,10278,/api/account/close/92857,success,71,2024-05-18 08:59:35+00:00,5929462800,3717813755,4,Eligibility Check,/upgrades/Eligibility-Check/10278,1,event9,agent11,Upgrades,Eligibility Check,222
2024-05-18 09:00:00+00:00,Agent agent08 rebooted device for customer 10279.,api_call,rebooted_device,10279,/api/device/activate/65688,failed,181,2024-05-18 08:59:35+00:00,2777245978,7744065600,4,Plan Features,/plans & perks/Plan-Features/10279,,,agent20,Plans & Perks,Plan Features,137
2024-05-18 09:00:00+00:00,Agent agent04 activated device for customer 10280.,api_call,activated_device,10280,/api/device/reset/61808,failed,217,2024-05-18 08:59:54+00:00,9810437010,7473051492,5,Network Optimization Settings,/network/Network-Optimization-Settings/10280,,,agent14,Network,Network Optimization Settings,222
2024-05-18 09:00:00+00:00,Agent agent17 updated Wi-Fi password for customer 10281.,api_call,updated_Wi-Fi_password,10281,/api/network/issueresolved/94584,failed,93,2024-05-18 08:59:25+00:00,8521165431,6582528136,1,Eligibility Check,/upgrades/Eligibility-Check/10281,,,agent05,Upgrades,Eligibility Check,245
2024-05-18 09:00:00+00:00,Agent agent08 added new line for customer 10282.,api_call,,10282,/api/account/update/security/35595,failed,489,2024-05-18 08:59:16+00:00,9533526690,2199837319,1,Network Diagnostics,/network/Network-Diagnostics/10282,1,event3,agent12,Network,Network Diagnostics,100
2024-05-18 09:00:00+00:00,Agent agent11 rebooted device for customer 10283.,api_call,rebooted_device,10283,/api/upgrades/upgrade/device/75041,failed,129,2024-05-18 08:59:26+00:00,7467496076,7890582720,2,Device Reset,/device/Device-Reset/10283,1,event9,agent20,Device,Device Reset,294
2024-05-18 09:00:00+00:00,Agent agent08 checked outage status for customer 10284.,api_call,,10284,/api/network/outage/status/41221,success,61,2024-05-18 08:59:25+00:00,5885982214,4971671269,4,Compare Plans,/plans & perks/Compare-Plans/10284,1,event10,agent11,Plans & Perks,Compare Plans,123
2024-05-18 09:00:00+00:00,Agent agent18 completed upgrade for customer 10285.,api_call,completed_upgrade,10285,/api/upgrades/upgrade/checkEligibility/47772,failed,427,2024-05-18 08:59:20+00:00,4877390599,1291883542,4,Compare Plans,/plans & perks/Compare-Plans/10285,1,event2,agent10,Plans & Perks,Compare Plans,81
